,Date and Time,O'Connell St Outside Clerys,Grafton St at Card Gallery,O'Connell Street at Easons,Henry Street at Butlers,Grafton Street at Korkys
3057,2008-05-13 09:00:00,1823,3038,3386,3141,2522
3058,2008-05-13 10:00:00,1935,2938,3008,3843,3440
3059,2008-05-13 11:00:00,2324,3523,4213,5605,4546
3060,2008-05-13 12:00:00,3734,6070,6426,6543,5278
3061,2008-05-13 13:00:00,5013,10309,9828,6948,7233
3062,2008-05-13 14:00:00,4296,7991,7231,5051,5463
3063,2008-05-13 15:00:00,4840,6496,6292,5901,6011
3064,2008-05-13 16:00:00,5838,5514,6052,6059,6440
3065,2008-05-13 17:00:00,6455,8094,4966,6614,7691
3066,2008-05-13 18:00:00,4250,5874,5062,4389,4663
3067,2008-05-13 19:00:00,1852,2775,2564,2098,1763
3068,2008-05-13 20:00:00,1564,1641,1812,1241,868
3069,2008-05-13 21:00:00,1338,1687,1135,338,521
3070,2008-05-13 22:00:00,1233,1326,616,113,325
3071,2008-05-13 23:00:00,834,1132,366,63,203
3072,2008-05-14 00:00:00,367,432,188,20,104
3073,2008-05-14 01:00:00,119,202,84,7,49
3074,2008-05-14 02:00:00,79,84,84,4,61
3075,2008-05-14 03:00:00,72,100,152,58,51
3076,2008-05-14 04:00:00,63,162,140,53,102
3077,2008-05-14 05:00:00,154,232,208,65,279
3078,2008-05-14 06:00:00,470,650,865,228,468
3079,2008-05-14 07:00:00,1069,1419,1717,619,1082
3080,2008-05-14 08:00:00,2087,3516,3605,2841,2725
3081,2008-05-14 09:00:00,1810,2699,2943,3913,3476
3082,2008-05-14 10:00:00,2265,2801,2685,4288,4186
3083,2008-05-14 11:00:00,2222,3539,3991,5366,4828
3084,2008-05-14 12:00:00,3799,5723,6136,6376,5140
3085,2008-05-14 13:00:00,5212,10376,8303,6565,6736
3086,2008-05-14 14:00:00,4996,8434,5756,4459,5691
3087,2008-05-14 15:00:00,5505,7004,5803,5516,5810
3088,2008-05-14 16:00:00,6400,5837,6374,5809,7098
3089,2008-05-14 17:00:00,8953,7728,9049,6222,9216
3090,2008-05-14 18:00:00,6507,5954,5797,4144,5658
3091,2008-05-14 19:00:00,1921,3133,2594,2183,2128
3092,2008-05-14 20:00:00,1696,1951,1921,1505,1233
3093,2008-05-14 21:00:00,1273,1693,1332,362,765
3094,2008-05-14 22:00:00,1371,1647,797,108,485
3095,2008-05-14 23:00:00,1206,1302,555,63,275
3096,2008-05-15 00:00:00,474,695,529,22,129
3097,2008-05-15 01:00:00,185,250,109,10,74
3098,2008-05-15 02:00:00,94,188,95,8,52
3099,2008-05-15 03:00:00,191,160,98,71,82
3100,2008-05-15 04:00:00,91,165,182,111,136
3101,2008-05-15 05:00:00,79,273,270,69,265
3102,2008-05-15 06:00:00,587,683,876,227,513
3103,2008-05-15 07:00:00,1257,1439,1468,701,885
3104,2008-05-15 08:00:00,2313,2819,2550,2003,2646
3105,2008-05-15 09:00:00,2307,2281,2731,3509,3128
3106,2008-05-15 10:00:00,1907,2820,3162,4043,3600
3107,2008-05-15 11:00:00,2108,3987,4422,5164,4391
3108,2008-05-15 12:00:00,3131,6447,6741,6448,5141
3109,2008-05-15 13:00:00,4865,10557,9954,6573,6496
3110,2008-05-15 14:00:00,4500,9059,8130,4508,4932
3111,2008-05-15 15:00:00,4363,8086,5620,5299,5470
3112,2008-05-15 16:00:00,3914,8039,5170,7166,7245
3113,2008-05-15 17:00:00,4888,9594,5755,7939,10014
3114,2008-05-15 18:00:00,3890,8962,8422,6522,6327
3115,2008-05-15 19:00:00,2308,6498,5655,4098,3783
3116,2008-05-15 20:00:00,2032,3941,3629,2110,2744
3117,2008-05-15 21:00:00,1665,2807,2218,543,1210
3118,2008-05-15 22:00:00,1384,2015,1362,113,510
3119,2008-05-15 23:00:00,914,1718,799,66,244
3120,2008-05-16 00:00:00,642,941,490,30,178
3121,2008-05-16 01:00:00,332,504,201,19,82
3122,2008-05-16 02:00:00,282,572,156,17,57
3123,2008-05-16 03:00:00,333,256,199,111,81
3124,2008-05-16 04:00:00,136,148,146,91,124
3125,2008-05-16 05:00:00,139,360,245,89,228
3126,2008-05-16 06:00:00,681,820,719,339,549
3127,2008-05-16 07:00:00,1409,1467,1750,885,914
3128,2008-05-16 08:00:00,2405,3233,3483,2101,1816
3129,2008-05-16 09:00:00,2153,3195,2972,2056,2520
3130,2008-05-16 10:00:00,2227,3165,3207,3018,3487
3131,2008-05-16 11:00:00,2513,4157,4499,3915,4667
3132,2008-05-16 12:00:00,3197,7630,8112,5657,6063
3133,2008-05-16 13:00:00,3925,10479,11513,7229,7550
3134,2008-05-16 14:00:00,3600,7873,7520,7110,6648
3135,2008-05-16 15:00:00,3712,8483,6457,6999,7079
3136,2008-05-16 16:00:00,3679,9358,6711,7602,7497
3137,2008-05-16 17:00:00,4014,10371,9492,8173,7265
3138,2008-05-16 18:00:00,3107,7600,7096,6079,5114
3139,2008-05-16 19:00:00,2452,4240,3035,3177,2564
3140,2008-05-16 20:00:00,2045,2828,1890,1824,1322
3141,2008-05-16 21:00:00,1715,4078,1497,597,987
3142,2008-05-16 22:00:00,1950,3908,1066,170,548
3143,2008-05-16 23:00:00,1527,3045,818,131,389
3144,2008-05-17 00:00:00,872,2229,749,88,296
3145,2008-05-17 01:00:00,694,1450,542,54,211
3146,2008-05-17 02:00:00,407,1064,652,56,138
3147,2008-05-17 03:00:00,437,1132,991,416,162
3148,2008-05-17 04:00:00,183,601,280,359,79
3149,2008-05-17 05:00:00,124,1019,147,118,147
3150,2008-05-17 06:00:00,320,593,329,203,252
3151,2008-05-17 07:00:00,556,696,441,380,370
3152,2008-05-17 08:00:00,805,883,712,801,1041
3153,2008-05-17 09:00:00,1411,1725,1513,1648,2087
3154,2008-05-17 10:00:00,2592,3239,3761,3751,4003
3155,2008-05-17 11:00:00,2848,6058,7627,5473,5789
3156,2008-05-17 12:00:00,3029,8919,9671,6023,7992
3157,2008-05-17 13:00:00,3211,9474,11551,7673,9163
3158,2008-05-17 14:00:00,3387,10374,12218,8368,10206
3159,2008-05-17 15:00:00,3649,11108,10738,8736,10104
3160,2008-05-17 16:00:00,3595,10751,8666,9382,9608
3161,2008-05-17 17:00:00,3696,9920,8224,7786,7670
3162,2008-05-17 18:00:00,2658,6347,6416,5509,4841
3163,2008-05-17 19:00:00,2117,3332,3276,3078,2142
3164,2008-05-17 20:00:00,1942,2226,2589,1856,1068
3165,2008-05-17 21:00:00,1775,2839,2012,611,786
3166,2008-05-17 22:00:00,2222,2836,1688,148,452
3167,2008-05-17 23:00:00,1774,2894,1432,124,322
3168,2008-05-18 00:00:00,1013,2296,1139,80,248
3169,2008-05-18 01:00:00,625,1716,1038,46,153
3170,2008-05-18 02:00:00,455,1452,1027,62,126
3171,2008-05-18 03:00:00,726,2684,1219,516,169
3172,2008-05-18 04:00:00,270,2517,1116,552,65
3173,2008-05-18 05:00:00,82,387,393,99,77
3174,2008-05-18 06:00:00,106,210,239,64,112
3175,2008-05-18 07:00:00,155,267,283,113,166
3176,2008-05-18 08:00:00,338,335,390,323,296
3177,2008-05-18 09:00:00,621,724,620,627,737
3178,2008-05-18 10:00:00,1092,1638,1218,1462,1384
3179,2008-05-18 11:00:00,1419,2788,2617,2880,2291
3180,2008-05-18 12:00:00,1931,5003,4146,2892,3482
3181,2008-05-18 13:00:00,2412,6952,4932,2998,4655
3182,2008-05-18 14:00:00,2813,9011,4812,3589,5594
3183,2008-05-18 15:00:00,2817,8432,5379,4171,5729
3184,2008-05-18 16:00:00,3158,7605,4851,4248,5431
3185,2008-05-18 17:00:00,2664,7264,4660,4738,5522
3186,2008-05-18 18:00:00,2101,4528,3431,3686,3042
3187,2008-05-18 19:00:00,1796,2260,1900,2061,1226
3188,2008-05-18 20:00:00,1502,1664,1064,1186,739
3189,2008-05-18 21:00:00,1424,1389,724,338,583
3190,2008-05-18 22:00:00,1359,1289,552,88,335
3191,2008-05-18 23:00:00,860,1019,463,64,244
3192,2008-05-19 00:00:00,398,523,228,21,92
3193,2008-05-19 01:00:00,180,272,145,15,55
3194,2008-05-19 02:00:00,104,124,134,9,43
3195,2008-05-19 03:00:00,121,97,92,59,43
3196,2008-05-19 04:00:00,77,108,111,85,91
3197,2008-05-19 05:00:00,87,264,267,88,227
3198,2008-05-19 06:00:00,678,590,807,289,395
3199,2008-05-19 07:00:00,1433,1243,1904,683,706
3200,2008-05-19 08:00:00,2281,1637,3613,1865,1431
3201,2008-05-19 09:00:00,2040,1269,3086,2520,2002
3202,2008-05-19 10:00:00,2187,2251,2993,3534,2766
3203,2008-05-19 11:00:00,2332,3948,4258,4963,3731
3204,2008-05-19 12:00:00,3275,6376,7116,5693,4871
3205,2008-05-19 13:00:00,4499,10016,10875,6172,5821
3206,2008-05-19 14:00:00,3968,7968,7491,4393,5168
3207,2008-05-19 15:00:00,4995,6223,5037,4784,5137
3208,2008-05-19 16:00:00,4863,5454,4810,6065,5968
3209,2008-05-19 17:00:00,6445,7582,7187,6664,6241
3210,2008-05-19 18:00:00,4409,5134,6139,5060,4296
3211,2008-05-19 19:00:00,1858,2516,3101,2225,1741
3212,2008-05-19 20:00:00,1465,1686,2148,1371,1053
3213,2008-05-19 21:00:00,1157,1521,1173,573,753
3214,2008-05-19 22:00:00,1196,1303,689,85,437
3215,2008-05-19 23:00:00,802,915,471,43,287
3216,2008-05-20 00:00:00,302,469,263,13,189
3217,2008-05-20 01:00:00,136,224,119,2,127
3218,2008-05-20 02:00:00,108,166,116,7,80
3219,2008-05-20 03:00:00,274,178,172,38,72
3220,2008-05-20 04:00:00,101,105,110,79,97
3221,2008-05-20 05:00:00,92,274,197,81,233
3222,2008-05-20 06:00:00,472,659,812,238,475
3223,2008-05-20 07:00:00,1173,1598,1422,677,1022
3224,2008-05-20 08:00:00,1984,3082,3338,3314,2366
3225,2008-05-20 09:00:00,1818,2718,3039,4639,2499
3226,2008-05-20 10:00:00,1727,2477,2672,4770,3478
3227,2008-05-20 11:00:00,1874,3514,3652,5309,4480
3228,2008-05-20 12:00:00,3282,5664,6465,5859,4823
3229,2008-05-20 13:00:00,4909,10182,10955,5676,6805
3230,2008-05-20 14:00:00,4471,7947,7024,3539,4970
3231,2008-05-20 15:00:00,5077,5913,5009,4192,5511
3232,2008-05-20 16:00:00,5984,5066,4903,5024,6429
3233,2008-05-20 17:00:00,7811,7318,6054,5794,8138
3234,2008-05-20 18:00:00,6628,5278,5749,3762,4723
3235,2008-05-20 19:00:00,1832,2732,2765,1779,1770
3236,2008-05-20 20:00:00,1616,1776,1826,1355,893
3237,2008-05-20 21:00:00,1142,1373,1405,503,547
3238,2008-05-20 22:00:00,1187,1439,805,83,336
3239,2008-05-20 23:00:00,882,977,584,38,209
3240,2008-05-21 00:00:00,314,522,264,13,91
3241,2008-05-21 01:00:00,119,191,102,7,44
3242,2008-05-21 02:00:00,108,161,125,4,60
3243,2008-05-21 03:00:00,111,166,157,41,44
3244,2008-05-21 04:00:00,63,175,143,85,99
3245,2008-05-21 05:00:00,69,166,235,72,257
3246,2008-05-21 06:00:00,498,593,805,272,440
3247,2008-05-21 07:00:00,1463,1373,1621,611,1059
3248,2008-05-21 08:00:00,2263,2886,3448,2464,2512
3249,2008-05-21 09:00:00,1793,2326,2887,3283,3291
3250,2008-05-21 10:00:00,1568,1960,2676,4693,3788
3251,2008-05-21 11:00:00,1856,3810,3688,5920,4389
3252,2008-05-21 12:00:00,2916,5797,6402,6315,4841
3253,2008-05-21 13:00:00,4892,9831,10222,5583,6476
3254,2008-05-21 14:00:00,4563,7941,6301,3417,5456
3255,2008-05-21 15:00:00,5384,5404,4700,4205,5560
3256,2008-05-21 16:00:00,6751,5059,4551,4578,6250
3257,2008-05-21 17:00:00,8927,7984,6886,5487,7368
3258,2008-05-21 18:00:00,7539,6024,6061,3750,4735
3259,2008-05-21 19:00:00,1830,3029,2934,1798,1925
3260,2008-05-21 20:00:00,1543,1960,1904,1178,1080
3261,2008-05-21 21:00:00,1207,1712,1307,555,702
3262,2008-05-21 22:00:00,1325,1642,929,111,450
3263,2008-05-21 23:00:00,845,1453,708,59,256
3264,2008-05-22 00:00:00,307,721,474,24,142
3265,2008-05-22 01:00:00,120,292,187,9,76
3266,2008-05-22 02:00:00,128,153,173,6,55
3267,2008-05-22 03:00:00,143,198,186,90,74
3268,2008-05-22 04:00:00,105,92,196,83,134
3269,2008-05-22 05:00:00,95,298,238,78,257
3270,2008-05-22 06:00:00,486,642,839,282,517
3271,2008-05-22 07:00:00,1136,1177,1396,645,852
3272,2008-05-22 08:00:00,2388,2235,2956,2016,2874
3273,2008-05-22 09:00:00,2032,1831,2805,2555,3361
3274,2008-05-22 10:00:00,1773,2519,2802,4092,3845
3275,2008-05-22 11:00:00,2266,3747,3579,5472,4588
3276,2008-05-22 12:00:00,3144,6154,7433,5937,5179
3277,2008-05-22 13:00:00,5232,10139,11662,6279,6476
3278,2008-05-22 14:00:00,4934,8645,7811,3213,5064
3279,2008-05-22 15:00:00,6075,7677,4605,4489,5554
3280,2008-05-22 16:00:00,7758,7844,3598,5340,7266
3281,2008-05-22 17:00:00,9807,9168,6747,6396,9379
3282,2008-05-22 18:00:00,7539,8733,9311,4865,6047
3283,2008-05-22 19:00:00,2290,6185,6051,3080,3882
3284,2008-05-22 20:00:00,2068,3659,4130,2009,2834
3285,2008-05-22 21:00:00,1572,2661,2322,803,1241
3286,2008-05-22 22:00:00,1418,1875,1388,122,528
3287,2008-05-22 23:00:00,864,1562,1017,72,241
3288,2008-05-23 00:00:00,587,971,570,38,176
3289,2008-05-23 01:00:00,275,495,233,23,75
3290,2008-05-23 02:00:00,169,440,164,17,52
3291,2008-05-23 03:00:00,288,275,216,118,77
3292,2008-05-23 04:00:00,147,172,153,115,115
3293,2008-05-23 05:00:00,100,336,262,102,216
3294,2008-05-23 06:00:00,453,717,736,267,524
3295,2008-05-23 07:00:00,1112,1228,1768,644,869
3296,2008-05-23 08:00:00,2217,2748,3500,2270,1737
3297,2008-05-23 09:00:00,2062,2695,3040,2882,2413
3298,2008-05-23 10:00:00,2001,3199,3326,3854,3360
3299,2008-05-23 11:00:00,2632,4601,4778,4693,4508
3300,2008-05-23 12:00:00,3251,7821,8510,5496,5862
3301,2008-05-23 13:00:00,4379,9849,12065,6780,7303
3302,2008-05-23 14:00:00,3528,8491,8147,5671,6408
3303,2008-05-23 15:00:00,4988,8856,6984,6149,6778
3304,2008-05-23 16:00:00,6670,9034,6950,6680,7401
3305,2008-05-23 17:00:00,7968,9804,9731,6619,7282
3306,2008-05-23 18:00:00,5560,7579,7253,4909,5005
3307,2008-05-23 19:00:00,2157,4040,3182,2580,2542
3308,2008-05-23 20:00:00,2062,2605,1987,1546,1306
3309,2008-05-23 21:00:00,1742,3628,1537,771,954
3310,2008-05-23 22:00:00,1785,3637,1093,126,540
3311,2008-05-23 23:00:00,1512,2919,838,81,381
3312,2008-05-24 00:00:00,963,2204,765,49,285
3313,2008-05-24 01:00:00,648,1405,553,37,210
3314,2008-05-24 02:00:00,400,1126,655,31,129
3315,2008-05-24 03:00:00,460,1342,994,380,154
3316,2008-05-24 04:00:00,172,592,298,356,84
3317,2008-05-24 05:00:00,64,485,157,78,136
3318,2008-05-24 06:00:00,217,447,350,140,253
3319,2008-05-24 07:00:00,431,599,466,311,357
3320,2008-05-24 08:00:00,719,871,778,795,1054
3321,2008-05-24 09:00:00,1246,1739,1578,1747,2156
3322,2008-05-24 10:00:00,2355,3491,3718,3065,4000
3323,2008-05-24 11:00:00,2801,6491,7399,4609,5764
3324,2008-05-24 12:00:00,3415,8895,9787,5822,7879
3325,2008-05-24 13:00:00,4280,9725,11895,6601,9288
3326,2008-05-24 14:00:00,5202,10483,12472,6207,10263
3327,2008-05-24 15:00:00,5152,10957,10658,7750,10165
3328,2008-05-24 16:00:00,4288,10681,8396,7670,9588
3329,2008-05-24 17:00:00,3962,9876,8299,8066,7698
3330,2008-05-24 18:00:00,2849,6532,6454,5569,4924
3331,2008-05-24 19:00:00,1985,3369,3375,2682,2231
3332,2008-05-24 20:00:00,1879,2243,2586,1539,1142
3333,2008-05-24 21:00:00,1621,3040,2032,605,881
3334,2008-05-24 22:00:00,2035,3168,1734,120,518
3335,2008-05-24 23:00:00,1368,2952,1485,77,359
3336,2008-05-25 00:00:00,803,2360,1145,45,259
3337,2008-05-25 01:00:00,540,1637,1041,20,162
3338,2008-05-25 02:00:00,487,1394,1041,12,134
3339,2008-05-25 03:00:00,611,2367,1257,198,172
3340,2008-05-25 04:00:00,245,1529,996,158,68
3341,2008-05-25 05:00:00,60,250,344,40,86
3342,2008-05-25 06:00:00,118,215,223,73,104
3343,2008-05-25 07:00:00,190,230,277,123,177
3344,2008-05-25 08:00:00,331,334,380,271,318
3345,2008-05-25 09:00:00,725,690,632,530,803
3346,2008-05-25 10:00:00,1424,1597,1256,1000,1507
3347,2008-05-25 11:00:00,1596,2982,2689,1433,2300
3348,2008-05-25 12:00:00,1971,4888,4245,2657,3434
3349,2008-05-25 13:00:00,2621,6788,4880,2669,4554
3350,2008-05-25 14:00:00,3143,8671,4668,2893,5459
3351,2008-05-25 15:00:00,3343,8501,5204,3178,5561
3352,2008-05-25 16:00:00,4076,8000,4641,2869,5238
3353,2008-05-25 17:00:00,5483,6903,4417,2791,5598
3354,2008-05-25 18:00:00,5536,4450,3357,1898,2989
3355,2008-05-25 19:00:00,1495,2469,1818,1421,1186
3356,2008-05-25 20:00:00,1678,1759,1035,889,710
3357,2008-05-25 21:00:00,1224,1649,718,423,588
3358,2008-05-25 22:00:00,1277,1422,550,12,330
3359,2008-05-25 23:00:00,963,1339,458,5,239
3360,2008-05-26 00:00:00,445,491,284,1,89
3361,2008-05-26 01:00:00,187,256,203,0,54
3362,2008-05-26 02:00:00,174,163,145,1,37
3363,2008-05-26 03:00:00,159,89,51,61,42
3364,2008-05-26 04:00:00,81,106,163,114,84
3365,2008-05-26 05:00:00,78,229,283,72,209
3366,2008-05-26 06:00:00,504,804,878,257,367
3367,2008-05-26 07:00:00,1201,1396,1386,564,648
3368,2008-05-26 08:00:00,2164,2473,3224,1462,1318
3369,2008-05-26 09:00:00,2035,2084,2700,1940,1938
3370,2008-05-26 10:00:00,2210,1860,2570,2413,2721
3371,2008-05-26 11:00:00,2427,4412,4159,3146,3651
3372,2008-05-26 12:00:00,3186,6097,7447,4493,4828
3373,2008-05-26 13:00:00,3621,9532,11814,5903,5778
3374,2008-05-26 14:00:00,2968,6306,7253,4539,5236
3375,2008-05-26 15:00:00,3092,5785,5152,5335,5051
3376,2008-05-26 16:00:00,3701,5843,3766,5529,5676
3377,2008-05-26 17:00:00,4736,6739,5623,6028,5767
3378,2008-05-26 18:00:00,2814,4874,5540,3751,3920
3379,2008-05-26 19:00:00,1839,2077,2738,1675,1656
3380,2008-05-26 20:00:00,1419,1424,1881,972,1017
3381,2008-05-26 21:00:00,1056,1274,1601,433,750
3382,2008-05-26 22:00:00,1185,1167,839,27,439
3383,2008-05-26 23:00:00,865,1028,612,8,310
3384,2008-05-27 00:00:00,310,422,213,1,207
3385,2008-05-27 01:00:00,113,134,77,0,143
3386,2008-05-27 02:00:00,108,88,87,4,77
3387,2008-05-27 03:00:00,205,194,179,69,71
3388,2008-05-27 04:00:00,74,130,130,73,96
3389,2008-05-27 05:00:00,81,205,232,87,224
3390,2008-05-27 06:00:00,506,609,881,234,438
3391,2008-05-27 07:00:00,1233,1545,1763,621,986
3392,2008-05-27 08:00:00,2264,2866,3583,1451,2231
3393,2008-05-27 09:00:00,1965,2254,2920,1976,2407
3394,2008-05-27 10:00:00,1950,2490,2602,2354,3260
3395,2008-05-27 11:00:00,2247,3357,3787,2832,4283
