Date and Time,OConnell St Outside Pennys,OConnell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
11/04/2020 04:00,10,4,5,6,23,5,0,16,5,7,2465,10,0,5,187,2,,22,11,9,0,1,4
11/04/2020 05:00,6,4,0,3,67,10,0,13,16,8,2287,12,2,6,24,3,,1,16,6,0,4,5
11/04/2020 06:00,39,48,6,29,148,112,11,40,37,32,2566,27,12,32,72,9,,11,57,21,27,24,28
11/04/2020 07:00,90,73,8,21,168,134,2,84,57,37,2093,41,19,33,190,18,,21,88,18,7,45,28
11/04/2020 08:00,123,97,23,22,205,136,5,85,75,36,1906,91,27,41,312,15,,58,120,53,17,41,50
11/04/2020 09:00,117,126,66,27,52,159,11,75,116,54,1009,195,36,44,499,25,,94,102,85,11,44,57
11/04/2020 10:00,150,126,127,87,82,128,11,103,180,59,247,295,49,51,869,18,,128,139,119,9,76,84
11/04/2020 11:00,206,191,119,108,71,188,31,90,209,52,354,419,55,74,1080,37,,122,179,134,62,87,94
11/04/2020 12:00,202,271,131,96,59,163,50,112,137,79,334,471,52,124,1245,37,,137,143,133,41,75,83
11/04/2020 13:00,233,272,203,100,97,212,59,156,208,98,353,421,79,146,1458,55,,240,241,257,95,75,106
11/04/2020 14:00,267,297,279,100,120,234,9,130,234,108,401,427,124,168,1392,80,,293,219,309,128,84,107
11/04/2020 15:00,264,217,237,107,116,219,86,105,230,110,454,411,103,138,1412,101,,234,217,189,128,101,136
11/04/2020 16:00,288,373,188,74,142,285,84,129,241,103,486,478,85,100,1244,88,,233,270,125,83,89,107
11/04/2020 17:00,209,298,109,99,401,146,29,87,206,95,737,412,76,97,1136,49,,239,227,119,42,98,102
11/04/2020 18:00,203,206,99,121,627,192,45,109,172,83,433,328,53,125,905,41,,173,195,90,15,99,79
11/04/2020 19:00,185,168,34,83,386,179,57,103,137,61,893,284,31,98,603,29,,99,160,66,2,62,57
11/04/2020 20:00,122,117,11,78,449,128,34,172,96,65,675,157,13,93,415,19,,95,175,25,5,63,39
11/04/2020 21:00,62,78,6,24,364,75,15,131,100,34,248,67,15,65,507,6,,33,62,20,4,41,31
11/04/2020 22:00,52,64,8,17,234,87,32,174,96,35,385,34,9,59,285,6,,112,83,19,1,22,18
11/04/2020 23:00,15,32,6,15,53,306,46,208,62,26,214,25,10,73,519,5,,196,47,9,0,21,11
12/04/2020 00:00,9,16,0,23,63,101,18,186,26,6,1051,12,3,21,171,0,,68,35,11,0,5,3
12/04/2020 01:00,12,6,3,6,125,2,18,79,6,5,2025,113,3,0,131,1,,178,9,5,0,4,4
12/04/2020 02:00,11,4,3,5,15,1,8,103,0,7,1885,1,2,4,143,0,,155,12,2,1,4,6
12/04/2020 03:00,5,8,0,8,6,11,3,28,7,8,1788,0,6,3,393,0,,49,23,6,2,3,4
12/04/2020 04:00,4,7,0,0,47,3,6,41,4,6,1762,15,1,1,18,0,,23,10,3,8,0,2
12/04/2020 05:00,14,5,2,1,32,7,3,37,6,11,1106,4,2,3,395,1,,13,11,3,1,3,3
12/04/2020 06:00,26,35,2,3,26,29,1,27,9,7,922,18,2,7,164,3,,4,26,20,0,23,14
12/04/2020 07:00,29,44,5,5,51,295,4,54,20,7,1049,34,10,6,243,7,,23,44,11,2,26,22
12/04/2020 08:00,33,59,6,15,264,84,2,74,49,17,1495,45,8,17,80,5,,36,42,18,5,25,31
12/04/2020 09:00,29,47,3,50,159,59,6,75,54,27,1584,81,10,25,170,11,,28,50,21,7,17,13
12/04/2020 10:00,36,39,4,23,136,64,31,76,59,25,2167,76,11,33,223,11,,98,57,14,2,25,31
12/04/2020 11:00,29,48,13,53,172,54,55,128,52,21,2093,139,17,25,313,11,,263,77,35,3,32,33
12/04/2020 12:00,37,83,21,82,340,100,29,137,88,62,1681,281,17,28,323,18,,187,102,48,6,61,45
12/04/2020 13:00,62,94,27,118,261,150,74,188,68,29,706,184,24,28,554,18,,101,83,42,7,64,41
12/04/2020 14:00,61,114,22,107,617,95,35,116,80,45,1403,225,20,38,755,13,,130,111,43,6,48,48
12/04/2020 15:00,78,159,24,99,572,100,55,214,101,81,1295,233,35,38,658,33,,145,137,64,11,54,55
12/04/2020 16:00,102,171,30,86,464,112,11,187,93,54,1025,213,40,38,662,41,,141,111,64,12,53,62
12/04/2020 17:00,101,150,17,66,416,136,109,183,79,57,442,210,34,37,637,33,,147,132,65,6,70,57
12/04/2020 18:00,101,153,11,72,546,105,59,157,78,56,343,187,33,46,435,33,,76,124,54,5,59,53
12/04/2020 19:00,70,163,11,49,511,77,55,198,75,48,258,136,29,40,413,35,,139,96,33,11,68,69
12/04/2020 20:00,51,99,7,32,344,70,13,216,90,46,282,112,11,33,484,16,,176,79,26,1,43,34
12/04/2020 21:00,42,59,4,60,321,84,8,231,71,35,195,47,9,28,725,18,,82,62,30,2,40,31
12/04/2020 22:00,35,44,9,35,208,63,109,215,74,26,167,28,12,29,642,14,,163,47,18,4,23,25
12/04/2020 23:00,17,25,3,14,158,235,48,129,63,25,1084,15,3,50,356,8,,60,48,6,35,10,4
13/04/2020 00:00,8,17,1,5,382,41,14,82,2,8,1988,7,0,14,331,1,,57,9,5,1,1,7
13/04/2020 01:00,5,8,3,10,160,3,208,177,4,5,2453,4,1,8,153,2,,142,16,2,0,4,3
13/04/2020 02:00,4,4,0,3,1320,7,16,295,3,5,2140,3,0,3,536,1,,166,20,2,11,4,1
13/04/2020 03:00,3,7,0,0,183,4,16,132,0,4,2069,1,0,2,39,1,,88,18,2,2,2,6
13/04/2020 04:00,4,2,1,2,66,2,37,27,2,1,2186,5,0,2,102,1,,13,8,4,0,1,3
13/04/2020 05:00,5,13,6,1,16,2,5,13,3,5,2061,9,5,3,55,5,,5,4,0,5,7,10
13/04/2020 06:00,21,31,5,24,118,161,6,27,8,7,1414,16,3,6,48,3,,4,34,10,2,5,16
13/04/2020 07:00,34,69,7,16,145,307,6,41,44,14,1301,35,11,7,106,10,,10,57,17,3,37,45
13/04/2020 08:00,60,89,7,24,168,123,18,71,60,39,1532,69,13,22,231,18,,38,78,20,6,39,21
13/04/2020 09:00,54,100,25,35,247,54,8,113,84,43,2058,126,14,25,320,15,,67,69,33,5,41,32
13/04/2020 10:00,86,102,38,61,392,68,31,92,102,51,1468,216,20,40,849,25,,106,83,71,7,50,40
13/04/2020 11:00,93,116,49,61,375,107,50,193,106,52,1846,273,38,41,738,31,,141,96,88,7,61,74
13/04/2020 12:00,147,156,62,75,219,126,130,253,136,58,546,265,50,70,666,26,,236,135,87,7,52,82
13/04/2020 13:00,138,170,76,78,428,134,579,223,137,91,478,332,52,91,916,36,,150,131,136,28,74,75
13/04/2020 14:00,138,145,85,75,402,156,71,223,156,65,382,326,62,101,938,54,,156,146,128,13,76,86
13/04/2020 15:00,125,189,73,63,644,143,52,270,148,86,1236,343,52,97,803,64,,187,148,111,20,75,78
13/04/2020 16:00,128,264,92,73,571,149,80,304,164,126,1016,295,61,79,1128,69,,146,179,92,16,70,106
13/04/2020 17:00,122,276,104,109,382,238,115,225,138,95,377,310,40,54,1196,56,,150,196,73,10,54,79
13/04/2020 18:00,128,177,65,88,613,270,104,198,142,62,731,293,29,50,816,35,,127,176,61,11,56,73
13/04/2020 19:00,117,163,24,79,487,137,40,305,94,67,1340,173,16,43,620,27,,175,135,37,7,58,51
13/04/2020 20:00,122,108,12,37,385,129,26,365,94,51,1323,178,29,50,556,14,,651,245,32,8,72,38
13/04/2020 21:00,41,62,2,36,446,159,70,277,107,30,1197,62,8,35,641,18,,501,75,25,7,57,37
13/04/2020 22:00,26,43,3,22,292,105,165,253,100,28,1353,40,9,42,330,8,,165,136,11,14,17,9
13/04/2020 23:00,8,34,2,4,438,45,115,227,57,7,499,15,6,49,462,8,,1029,18,6,3,9,9
14/04/2020 00:00,7,14,0,7,72,28,22,224,5,14,2021,14,3,14,357,5,,972,23,9,12,1,3
14/04/2020 01:00,13,14,1,9,89,17,23,159,3,8,3054,18,0,3,167,0,,52,10,2,1,0,1
14/04/2020 02:00,2,5,0,6,324,4,107,400,13,4,3820,5,2,2,219,0,,22,4,3,0,5,3
14/04/2020 03:00,0,3,0,3,205,0,1,242,6,3,2698,7,0,1,144,0,,53,35,1,0,0,1
14/04/2020 04:00,2,3,5,1,17,18,2,39,7,4,2367,7,1,2,100,0,,28,5,1,0,0,1
14/04/2020 05:00,26,23,2,3,614,19,3,44,50,16,1622,9,2,11,111,8,,5,21,8,2,9,15
14/04/2020 06:00,46,107,6,14,708,172,17,148,127,23,2232,45,17,44,378,18,,15,81,24,19,49,33
14/04/2020 07:00,137,147,11,23,621,394,13,191,106,79,3112,68,30,45,257,26,,49,174,32,63,103,61
14/04/2020 08:00,169,192,26,47,747,333,64,230,0,89,1595,157,56,77,691,67,,90,178,79,34,119,116
14/04/2020 09:00,251,191,60,44,466,243,95,170,0,102,680,217,50,68,588,41,,98,187,116,27,81,100
14/04/2020 10:00,256,234,130,76,615,232,14,158,127,97,252,309,42,67,800,60,,119,200,131,18,98,74
14/04/2020 11:00,364,317,166,99,825,315,32,235,241,145,270,413,64,116,985,46,,160,276,182,108,118,123
14/04/2020 12:00,388,386,245,95,1141,294,53,239,202,154,421,440,70,127,1248,57,,250,469,259,130,115,93
14/04/2020 13:00,424,447,260,107,1192,357,61,255,279,145,381,467,118,152,1604,78,,264,301,390,156,155,148
14/04/2020 14:00,309,396,222,91,1671,305,122,174,231,130,482,480,139,163,1390,113,,227,250,246,139,138,142
14/04/2020 15:00,272,385,244,113,1008,285,42,180,230,156,399,463,100,145,1281,89,,509,230,130,156,118,134
14/04/2020 16:00,263,402,138,73,916,361,209,142,273,127,436,413,80,119,1164,111,,211,220,114,114,94,110
14/04/2020 17:00,272,347,85,109,745,350,54,202,300,142,516,404,75,82,1013,81,,289,289,111,18,104,122
14/04/2020 18:00,235,238,60,91,870,205,119,140,184,124,904,295,47,73,896,43,,265,230,90,50,125,105
14/04/2020 19:00,194,192,14,51,531,271,52,129,154,83,346,224,49,69,991,35,,529,180,57,23,85,93
14/04/2020 20:00,119,141,10,46,536,137,24,316,137,66,768,146,22,44,466,11,,138,202,40,2,64,49
14/04/2020 21:00,75,79,11,38,392,138,45,277,124,38,867,74,17,53,1041,10,,77,98,31,14,42,29
14/04/2020 22:00,58,57,12,40,339,85,104,143,75,30,474,42,6,31,667,8,,206,63,21,2,23,21
14/04/2020 23:00,17,45,3,10,185,188,14,99,81,8,2109,14,9,60,578,12,,33,32,18,7,13,8
15/04/2020 00:00,13,6,3,18,169,24,10,296,40,5,2249,7,1,16,279,1,,90,11,13,0,6,5
15/04/2020 01:00,7,5,0,10,268,17,4,221,3,4,2457,11,1,2,181,0,,315,12,8,0,1,2
15/04/2020 02:00,1,1,1,1,207,1,3,166,6,8,2426,4,1,2,465,0,,77,5,6,5,0,2
15/04/2020 03:00,6,4,1,29,4,13,20,119,3,4,2842,6,1,0,22,1,,153,3,5,1,2,1
15/04/2020 04:00,3,5,2,4,56,10,5,63,7,1,2390,9,1,2,286,2,,1,6,2,0,4,3
15/04/2020 05:00,14,24,3,4,19,31,1,64,32,8,2055,9,1,9,76,6,,3,21,8,2,30,13
15/04/2020 06:00,57,79,10,21,247,222,4,143,107,27,1275,33,17,44,148,17,,20,76,21,11,36,31
15/04/2020 07:00,126,158,6,28,378,297,18,152,186,79,1464,70,40,50,237,22,,31,155,32,32,73,67
15/04/2020 08:00,197,190,37,47,727,391,60,262,267,100,2205,146,46,76,491,51,,98,190,82,26,104,106
15/04/2020 09:00,238,211,55,42,851,260,32,193,258,101,497,228,34,77,631,49,,83,158,84,33,66,68
15/04/2020 10:00,332,245,140,109,935,202,55,210,202,93,282,337,51,72,1634,49,,85,181,136,37,74,76
15/04/2020 11:00,307,243,172,83,600,287,78,192,0,121,263,386,64,103,1374,54,,119,233,174,101,92,87
15/04/2020 12:00,353,344,149,129,411,392,96,166,241,105,382,378,95,116,1359,69,,166,275,251,167,105,126
15/04/2020 13:00,384,388,230,143,570,307,56,170,259,121,372,435,124,167,1647,91,,194,306,327,154,112,151
15/04/2020 14:00,285,325,239,115,432,275,50,199,198,143,400,429,123,159,1664,101,,184,210,235,132,128,121
15/04/2020 15:00,267,323,217,120,527,300,91,211,249,156,405,416,80,163,1161,88,,186,214,109,143,127,121
15/04/2020 16:00,294,423,138,66,304,514,74,184,228,114,373,413,89,144,1428,116,,189,224,98,107,95,155
15/04/2020 17:00,244,346,136,108,461,302,63,224,310,137,555,404,74,97,1175,82,,198,263,97,31,96,105
15/04/2020 18:00,229,267,92,91,840,301,47,177,232,92,859,372,81,92,989,52,,136,229,108,17,120,112
15/04/2020 19:00,199,205,21,99,599,243,45,155,186,64,1604,218,44,66,506,31,,153,200,63,40,91,77
15/04/2020 20:00,129,147,12,68,540,164,70,203,102,67,1199,147,31,56,387,18,,102,135,42,0,80,74
15/04/2020 21:00,70,69,6,24,355,157,87,198,110,50,506,72,12,54,385,13,,105,88,29,16,53,37
15/04/2020 22:00,28,61,5,21,350,68,127,179,86,28,736,33,8,22,254,7,,61,48,15,72,31,22
15/04/2020 23:00,14,25,2,6,310,55,33,330,81,20,1044,18,6,56,380,11,,169,33,23,67,9,10
16/04/2020 00:00,20,11,0,5,351,20,28,223,35,8,1999,6,2,16,255,0,,86,16,5,0,1,6
16/04/2020 01:00,1,4,0,4,85,20,1,298,5,0,2310,3,1,2,241,2,,75,14,1,1,3,2
16/04/2020 02:00,6,2,1,5,295,10,27,136,3,7,2668,2,1,3,106,1,,43,11,2,0,2,4
16/04/2020 03:00,3,0,1,3,38,9,0,58,3,4,2451,0,1,1,117,1,,5,26,4,7,8,1
16/04/2020 04:00,3,2,1,0,444,11,0,37,12,2,1459,9,2,2,32,1,,0,6,6,0,0,4
16/04/2020 05:00,11,39,2,5,228,38,1,49,42,8,875,10,5,7,166,4,,4,15,2,1,13,12
16/04/2020 06:00,54,96,12,21,230,198,9,58,96,38,1333,33,20,45,449,21,,18,87,27,7,53,43
16/04/2020 07:00,96,156,13,26,417,297,23,110,169,88,1871,63,40,43,443,28,,48,142,35,24,89,84
16/04/2020 08:00,239,225,28,47,446,353,30,177,202,68,1760,135,58,52,584,41,,69,156,58,59,108,106
16/04/2020 09:00,248,207,53,45,540,180,34,157,177,56,1310,196,33,60,618,40,,93,135,65,6,74,77
16/04/2020 10:00,315,262,81,77,337,226,25,184,1,95,253,364,43,82,796,43,,142,209,103,18,72,76
16/04/2020 11:00,316,254,143,125,472,330,154,228,199,111,305,426,45,103,1086,54,,168,204,113,85,104,65
16/04/2020 12:00,411,380,166,119,402,354,137,188,235,137,409,419,66,127,1163,71,,289,296,210,231,105,97
16/04/2020 13:00,368,388,234,132,549,311,91,285,277,125,435,394,100,158,1608,91,,476,283,275,193,132,136
16/04/2020 14:00,340,396,224,80,903,260,114,295,222,122,457,504,122,158,1295,112,,278,215,214,143,123,126
16/04/2020 15:00,336,358,231,89,637,306,43,229,227,165,438,406,85,159,1134,135,,163,212,84,170,146,109
16/04/2020 16:00,320,406,115,69,726,271,45,249,220,131,403,412,70,126,1275,108,,217,222,103,92,97,120
16/04/2020 17:00,264,338,93,108,648,366,29,116,257,129,841,411,73,105,1202,77,,214,287,99,32,120,122
16/04/2020 18:00,226,248,105,100,609,252,2,140,209,110,955,341,51,83,792,59,,185,283,97,21,113,106
16/04/2020 19:00,214,198,34,90,553,271,23,146,148,79,659,279,51,68,610,26,,103,183,74,45,100,82
16/04/2020 20:00,170,131,13,54,396,146,160,99,121,46,608,176,29,56,347,22,,83,163,51,14,74,56
16/04/2020 21:00,58,93,7,40,356,264,110,155,124,41,493,76,11,41,372,17,,166,99,19,41,48,35
16/04/2020 22:00,44,69,7,25,231,104,135,154,73,23,362,39,12,32,233,10,,42,66,19,1,20,23
16/04/2020 23:00,33,39,4,17,434,44,46,114,59,12,247,19,11,66,380,14,,47,30,28,7,16,18
17/04/2020 00:00,17,10,1,16,259,7,55,279,33,14,696,7,6,13,296,5,,17,21,6,0,5,11
17/04/2020 01:00,14,3,3,20,584,12,14,199,8,5,1227,7,1,4,301,0,,58,17,8,2,5,2
17/04/2020 02:00,6,4,3,6,386,4,4,134,10,6,1945,1,3,3,65,1,,15,2,1,5,0,5
17/04/2020 03:00,2,1,1,4,91,2,0,37,1,1,1856,4,1,1,78,2,,22,5,2,1,1,2
17/04/2020 04:00,2,4,5,2,7,17,12,84,10,5,2672,10,0,3,83,0,,4,10,1,1,2,2
17/04/2020 05:00,23,25,12,2,55,28,16,84,44,13,4756,13,6,9,83,7,,5,17,7,1,11,16
17/04/2020 06:00,70,96,14,13,224,167,17,101,120,35,1660,31,19,42,304,24,,6,93,21,14,45,43
17/04/2020 07:00,100,154,10,29,230,278,22,92,119,58,1514,69,41,54,245,47,,41,241,49,23,81,74
17/04/2020 08:00,159,185,40,58,379,346,174,207,157,62,1953,169,50,62,604,43,,90,188,75,44,99,108
17/04/2020 09:00,207,162,52,48,616,203,87,300,21,86,1081,216,42,72,551,41,,134,148,83,21,96,88
17/04/2020 10:00,284,240,166,83,493,325,26,161,18,105,277,290,51,89,760,54,,140,178,97,29,115,85
17/04/2020 11:00,333,282,165,115,648,287,34,216,19,95,389,405,51,110,942,56,,253,222,113,84,119,97
17/04/2020 12:00,349,354,191,120,632,416,79,171,19,134,402,448,76,134,1128,64,,278,232,185,123,114,114
17/04/2020 13:00,358,374,149,114,791,313,69,204,88,137,401,444,80,138,1322,80,,480,238,211,94,121,125
17/04/2020 14:00,306,281,122,115,821,306,31,230,191,101,412,442,85,132,1329,59,,311,177,117,62,100,111
17/04/2020 15:00,283,294,93,133,360,333,106,268,168,106,336,490,52,106,1026,59,,229,205,128,18,95,116
17/04/2020 16:00,293,323,63,110,677,363,92,217,149,115,336,429,70,138,1028,52,,177,212,111,23,109,112
17/04/2020 17:00,262,333,65,103,766,375,98,223,152,89,387,368,82,130,897,58,,214,249,77,18,93,100
17/04/2020 18:00,229,254,33,107,797,297,46,210,155,75,517,301,56,106,669,58,,159,198,72,19,98,83
17/04/2020 19:00,175,166,15,167,541,192,44,132,124,71,479,229,36,60,459,40,,105,151,48,18,94,71
17/04/2020 20:00,101,138,12,41,291,188,26,178,133,65,1381,167,28,54,574,30,,70,136,28,10,52,47
17/04/2020 21:00,60,68,5,39,328,121,30,257,114,40,989,63,17,41,469,21,,69,119,21,6,67,38
17/04/2020 22:00,64,55,8,28,514,95,40,247,79,28,1010,38,6,27,558,8,,49,84,17,10,19,13
17/04/2020 23:00,35,33,1,6,257,57,28,195,54,28,197,19,7,68,375,13,,47,35,33,27,16,16
18/04/2020 00:00,6,15,3,9,262,21,6,101,22,10,201,10,1,10,415,4,,119,7,4,2,10,2
18/04/2020 01:00,7,3,2,5,160,5,2,107,6,9,504,8,2,5,910,1,,62,13,5,2,0,3
18/04/2020 02:00,1,8,1,3,138,1,1,79,2,1,1059,65,1,3,246,0,,65,18,1,2,1,1
18/04/2020 03:00,4,3,1,4,10,10,72,31,1,2,1833,7,1,2,98,0,,7,36,0,1,1,4
18/04/2020 04:00,5,3,0,0,3,3,14,30,7,3,1474,10,0,1,213,0,,13,49,4,0,2,1
18/04/2020 05:00,5,18,1,2,25,13,4,6,11,4,1303,9,0,5,204,1,,21,61,4,2,1,2
18/04/2020 06:00,23,57,4,12,133,61,0,20,51,18,883,19,11,19,126,10,,25,49,10,3,27,19
18/04/2020 07:00,69,67,4,8,281,158,1,44,66,36,1568,39,12,22,290,9,,95,68,14,13,35,28
18/04/2020 08:00,73,99,17,21,158,141,75,70,86,37,1865,94,19,33,255,11,,49,101,25,65,37,37
18/04/2020 09:00,103,109,45,46,212,228,13,125,100,28,912,157,18,48,400,16,,79,95,40,3,46,39
18/04/2020 10:00,137,132,60,68,249,147,34,115,119,45,192,263,32,44,583,23,,118,113,65,11,50,53
18/04/2020 11:00,178,181,99,92,220,138,40,128,139,48,220,269,32,48,861,35,,132,167,94,19,77,68
18/04/2020 12:00,217,237,140,118,412,158,61,116,129,45,249,345,44,59,1130,48,,147,152,132,14,66,68
18/04/2020 13:00,255,281,159,124,633,256,66,240,133,95,332,409,50,57,1362,39,,247,197,129,1,95,88
18/04/2020 14:00,221,264,132,132,568,325,251,246,151,84,361,432,87,63,1206,47,,248,223,151,19,80,94
18/04/2020 15:00,260,233,109,121,779,312,202,185,141,71,329,419,66,56,1081,45,,305,228,134,9,72,91
18/04/2020 16:00,225,256,121,125,868,454,456,191,140,78,331,418,76,69,913,42,,272,220,159,12,74,98
18/04/2020 17:00,184,212,84,102,362,162,1061,196,158,67,786,323,53,73,762,39,,302,228,150,6,122,106
18/04/2020 18:00,131,184,49,68,563,226,742,249,137,75,553,276,46,59,588,37,,148,187,61,11,71,56
18/04/2020 19:00,158,177,21,59,447,266,221,279,136,53,678,234,27,56,457,29,,149,163,34,9,62,44
18/04/2020 20:00,89,92,8,35,348,164,399,232,87,30,696,126,13,44,539,9,,138,95,25,8,53,35
18/04/2020 21:00,27,43,7,30,370,89,446,122,92,32,457,54,7,28,731,10,,159,61,12,4,30,22
18/04/2020 22:00,38,36,4,10,304,78,321,159,111,27,253,13,8,25,561,7,,400,52,9,3,18,16
18/04/2020 23:00,19,18,1,19,163,39,171,354,61,20,755,18,9,61,740,5,,107,37,11,2,10,13
19/04/2020 00:00,10,14,2,6,226,13,346,303,28,11,1174,10,2,17,340,0,,105,16,3,0,6,5
19/04/2020 01:00,11,2,1,3,181,15,127,99,9,6,1827,7,0,2,358,1,,148,7,1,0,5,5
19/04/2020 02:00,6,1,2,1,125,4,107,55,2,1,2434,3,2,4,710,0,,129,2,1,2,1,5
19/04/2020 03:00,4,6,2,7,29,3,22,31,1,2,2709,1,2,2,95,0,,141,10,1,0,1,3
19/04/2020 04:00,1,3,0,2,14,2,88,73,1,3,1786,10,0,2,114,0,,100,3,2,0,1,4
19/04/2020 05:00,3,6,1,1,28,68,25,65,3,5,1127,4,2,2,15,2,,19,6,6,0,2,0
19/04/2020 06:00,20,22,3,9,54,14,167,12,11,8,1131,11,8,4,70,9,,10,39,3,3,7,9
19/04/2020 07:00,39,46,5,4,83,422,38,39,40,11,1063,32,9,12,80,8,,87,58,21,10,27,20
19/04/2020 08:00,75,67,12,15,311,154,80,39,46,46,1756,55,11,17,199,10,,39,85,19,7,29,23
19/04/2020 09:00,63,58,21,29,429,100,261,161,41,35,1695,77,19,26,236,30,,62,69,30,10,48,38
19/04/2020 10:00,101,82,45,49,484,79,257,199,54,38,2064,149,33,29,411,23,,77,94,45,11,43,50
19/04/2020 11:00,111,112,90,83,392,206,329,203,57,48,1954,237,43,44,667,39,,109,106,108,175,42,69
19/04/2020 12:00,167,138,120,126,609,163,707,181,72,49,1952,295,67,77,688,50,,148,152,163,2,66,77
19/04/2020 13:00,168,170,90,126,638,171,693,220,107,105,919,303,76,114,860,61,,161,155,130,11,96,106
19/04/2020 14:00,178,168,109,112,672,205,884,165,93,89,418,328,92,112,789,58,,153,228,151,7,102,126
19/04/2020 15:00,172,210,136,135,489,161,319,144,105,102,620,309,93,131,774,96,,157,160,134,28,79,116
19/04/2020 16:00,193,295,87,118,411,510,136,147,133,134,892,309,84,82,745,112,,178,191,150,12,88,146
19/04/2020 17:00,215,238,72,95,599,363,277,239,110,94,375,344,40,61,692,61,,181,229,88,8,78,79
19/04/2020 18:00,164,202,82,85,448,498,932,346,115,88,569,282,49,56,647,35,,116,215,63,7,88,65
19/04/2020 19:00,164,163,19,69,645,359,390,285,109,62,657,244,29,50,542,25,,124,373,39,13,71,53
19/04/2020 20:00,94,98,5,46,319,240,339,189,82,69,256,137,22,40,295,8,,106,230,28,5,53,47
19/04/2020 21:00,69,61,5,71,294,98,1170,185,80,34,261,60,15,46,231,10,,162,76,11,9,36,27
19/04/2020 22:00,46,62,4,31,245,78,936,167,76,36,719,44,4,43,287,11,,165,46,8,2,20,16
19/04/2020 23:00,19,31,4,15,358,90,401,154,64,12,958,23,1,60,253,6,,64,39,6,4,13,19
20/04/2020 00:00,10,16,2,1,120,14,299,205,1,4,1213,11,5,15,255,1,,121,39,19,3,4,4
20/04/2020 01:00,2,1,0,2,389,7,89,131,5,7,2542,4,3,10,308,1,,14,5,11,0,1,2
20/04/2020 02:00,3,8,2,6,275,137,271,192,5,9,2476,11,0,4,136,0,,4,13,1,0,1,2
20/04/2020 03:00,1,3,1,0,46,2,170,53,4,0,1417,0,0,3,41,1,,1,13,3,0,2,3
20/04/2020 04:00,5,4,2,1,1,3,45,120,6,0,1413,13,3,4,5,1,,3,6,3,1,0,1
20/04/2020 05:00,15,31,5,3,34,27,59,25,35,5,1130,14,5,12,54,7,,3,10,5,2,14,10
20/04/2020 06:00,67,99,7,19,308,189,161,74,137,34,1093,42,16,50,175,28,,12,71,18,16,62,38
20/04/2020 07:00,133,146,17,32,565,258,216,123,153,76,1816,59,42,61,273,34,,39,152,48,31,74,65
20/04/2020 08:00,190,208,47,58,466,395,144,232,283,89,1478,164,46,91,332,64,,84,171,71,22,116,129
20/04/2020 09:00,197,163,57,63,278,279,177,143,219,82,709,207,28,82,466,29,,75,155,63,17,74,64
20/04/2020 10:00,211,227,89,54,428,142,257,140,201,79,253,279,32,75,641,41,,103,161,63,6,76,53
20/04/2020 11:00,226,244,115,96,373,258,443,185,177,112,253,375,43,85,1020,42,,167,247,106,43,93,98
20/04/2020 12:00,283,324,109,114,387,209,1145,162,189,99,259,397,57,102,905,65,,169,228,129,17,119,110
20/04/2020 13:00,344,367,113,133,422,306,1405,230,242,123,348,432,77,134,1523,76,,158,238,135,24,136,140
20/04/2020 14:00,311,357,152,105,615,509,537,201,205,102,388,388,90,140,972,94,,196,224,140,102,126,106
20/04/2020 15:00,259,311,184,88,1204,342,535,200,234,138,398,435,89,135,1049,110,,176,251,105,73,115,131
20/04/2020 16:00,289,455,124,79,680,555,1004,280,199,137,379,427,89,78,1076,126,,176,250,109,25,111,142
20/04/2020 17:00,240,328,119,126,753,417,563,242,314,143,967,366,65,106,909,88,,162,327,88,14,101,119
20/04/2020 18:00,236,244,113,190,749,432,585,208,195,96,745,372,62,101,906,63,,172,243,88,10,130,114
20/04/2020 19:00,198,189,20,79,533,217,1009,174,159,76,642,282,53,72,437,36,,112,189,50,13,95,83
20/04/2020 20:00,108,154,17,58,448,240,409,231,136,68,84,172,17,71,272,13,,95,175,37,12,74,45
20/04/2020 21:00,74,94,6,56,547,195,640,200,119,34,39,79,10,48,400,13,,23,127,27,0,61,31
20/04/2020 22:00,51,50,5,61,293,103,595,387,88,29,38,27,4,36,494,5,,55,71,26,6,25,19
20/04/2020 23:00,22,27,4,50,458,57,601,363,82,11,9,12,6,73,400,3,,44,32,6,2,11,16
21/04/2020 00:00,6,20,3,72,167,160,413,398,33,8,11,6,4,14,542,2,,57,13,5,0,6,10
21/04/2020 01:00,10,13,2,42,253,11,678,517,9,7,3,9,2,3,195,0,,31,5,0,0,1,1
21/04/2020 02:00,4,3,1,16,293,6,237,509,12,1,0,6,0,3,94,8,,7,6,3,1,3,5
21/04/2020 03:00,2,3,1,12,78,1,188,45,7,2,1,5,0,4,243,0,,1,4,4,0,2,0
21/04/2020 04:00,5,2,0,23,8,13,75,103,8,2,0,7,0,5,319,2,,0,7,6,0,3,3
21/04/2020 05:00,15,34,0,4,15,13,269,161,26,15,6,11,6,12,60,11,,2,16,5,1,11,16
